id	vytvoreno	text	Výběr	Koho odstřelil	Tag		problém
https://twitter.com/PREZIDENTmluvci/status/789564832353779712	Fri Oct 21 20:31:40 +0000 2016	Někteří redaktoři ČT mě dnes přesvědčili, že pro Události, komentáře nemá opravdu valného smyslu se vyjadřovat. https://t.co/97KgHIrVfx	x	Česká televize, Média, Lukáš Dolanský	ceska televize, media, lukas dolansky, udalosti komentare		2
https://twitter.com/PREZIDENTmluvci/status/789562275162185728	Fri Oct 21 20:21:30 +0000 2016	Pan Jiří Brady si jistojistě zaslouží za svůj životní příběh úctu. Rozhodně si nezaslouží, aby byl zneužíván min. Hermanem pro boj s Hradem.	x	Daniel Herman, Jiří Brady	jiri brady, daniel herman, opozice, kdu-csl		2
https://twitter.com/PREZIDENTmluvci/status/789560224130752513	Fri Oct 21 20:13:21 +0000 2016	Chudák Pražská kavárna. TOP 09 krach, ČSSD zradila prohlášením k ČLR. A tak jí zůstali jen divocí lidovci oprašující prapor antizemanismu.	x	TOP09, ČSSD, Pražská kavárna	top09, cssd, prazska kavarna, opozice		2
https://twitter.com/PREZIDENTmluvci/status/789487324300251137	Fri Oct 21 15:23:40 +0000 2016	Opravdu kulturní ministr. Média pilně zásobuje podivnými zkazkami a vesele tak kvůli svým zájmům dupe po státním svátku 28.10.	x	Daniel Herman	daniel herman, opozice, kdu-csl, media		2
https://twitter.com/PREZIDENTmluvci/status/789468815503556609	Fri Oct 21 14:10:07 +0000 2016	Pan prezident se v pátek vyznamenanými vůbec nezabýval, nic neškrtal. Seznam už je nějaký čas uzavřen a kontrasignován premiérem.					
https://twitter.com/PREZIDENTmluvci/status/789448625839542272	Fri Oct 21 12:49:54 +0000 2016	Zeman si rýpl do ČSSD, za skutečnou levici považuje Ficův Směr: https://t.co/Cke1RbDcTW					
https://twitter.com/PREZIDENTmluvci/status/789405976189251588	Fri Oct 21 10:00:25 +0000 2016	Typická česká fraška: Kolem dalajlamy-marxisty radostně tancují Pražská kavárna, lidovci a topkaři, známí to bojovníci s komunismem.	x	KDU-ČSL, Pražská kavárna, TOP09	kdu-csl, prazska kavarna, herman, opozice, dalajlama		2
https://twitter.com/PREZIDENTmluvci/status/789399782976475137	Fri Oct 21 09:35:49 +0000 2016	Pan prezident vystoupí v neděli dne 23. října 2016 v 11.00 hodin v pořadu Partie, který bude vysílán na FTV Prima.					
https://twitter.com/PREZIDENTmluvci/status/789179448163573760	Thu Oct 20 19:00:17 +0000 2016	Je klíčové, že nejvyšší ústavní činitelé podporují jednotnou zahraniční politiku ČR k Čínské lidové republice. https://t.co/nx7ttezuZ8					
https://twitter.com/PREZIDENTmluvci/status/789177261454831616	Thu Oct 20 18:51:35 +0000 2016	Zeman se setkal s bývalým rakouským prezidentem Fischerem: https://t.co/oF89X32nuI					
https://twitter.com/PREZIDENTmluvci/status/789137177556971520	Thu Oct 20 16:12:19 +0000 2016	Je třeba ocenit stanovisko pana premiéra, který jednoznačně potvrdil svou politiku přátelských vztahů s Čínskou lidovou republikou.					
https://twitter.com/PREZIDENTmluvci/status/789125384503689218	Thu Oct 20 15:25:27 +0000 2016	Pan prezident uvažuje o tom, že kvůli jednoznačné neúctě ke státnímu svátku, rektory, kteří odmítnou pozvání na 28.10., za rok nepozve.					
https://twitter.com/PREZIDENTmluvci/status/789083437038788609	Thu Oct 20 12:38:46 +0000 2016	Pan prezident dnes přijal na Hradě zástupce Rady seniorů České republiky. https://t.co/WGLJJBkkUY					
https://twitter.com/PREZIDENTmluvci/status/789048921515495425	Thu Oct 20 10:21:37 +0000 2016	Objevil jsem skrytou tvář Ferdinanda Peroutky, pronesl Ovčáček v TV. Odpůrce Zemana naštval mnohým: https://t.co/zDDW7RjJxm	a	Ferdinand Peroutka, opozice	ferdinand peroutka, opozice		
https://twitter.com/PREZIDENTmluvci/status/789037282288435200	Thu Oct 20 09:35:22 +0000 2016	Ukrajinská společnost je polarizovaná, říká Kmoníček v Rozstřelu: https://t.co/QSeiwjN9Pd					
https://twitter.com/PREZIDENTmluvci/status/789034844722520064	Thu Oct 20 09:25:41 +0000 2016	https://t.co/aOYnqWDt9I					
https://twitter.com/PREZIDENTmluvci/status/789034815769239552	Thu Oct 20 09:25:34 +0000 2016	Pan prezident se na Hradě setkal se svým dlouholetým přítelem, bývalým rakouským prezidentem Heinzem Fischerem. https://t.co/0V2VCS8L3z					
https://twitter.com/PREZIDENTmluvci/status/789033607943843840	Thu Oct 20 09:20:46 +0000 2016	O strategickém partnerství ČR s ČLR prý M. Žantovský a M. Horáček nevědí. Pomohu jim. Text zmiňuje i lidská práva: https://t.co/qemsahqhfh					
https://twitter.com/PREZIDENTmluvci/status/789011159626178560	Thu Oct 20 07:51:34 +0000 2016	Jde jen o další střet antizemanovců se Zemanem a jeho příznivci, při kterém dalajláma slouží jen jako další záminka: https://t.co/vdOcvXwxGk	x	Média, opozice, dalajláma, Daniel Herman	daniel herman, media, opozice, dalajlama		
https://twitter.com/PREZIDENTmluvci/status/788801697674133504	Wed Oct 19 17:59:14 +0000 2016	Chce se pan ministr setkat s dalajlamou? Měl by opustit vládu, napadl Ovčáček Hermana: https://t.co/FtvWQXb26l					
https://twitter.com/PREZIDENTmluvci/status/788783654537465856	Wed Oct 19 16:47:32 +0000 2016	Pan prezident se dnes setkal se zástupci pekárny Adélka, se kterou KPR spolupracuje. Darem obdržel čerstvý chléb. https://t.co/sfbHi9PMd7					
https://twitter.com/PREZIDENTmluvci/status/788779036575170560	Wed Oct 19 16:29:11 +0000 2016	Pan prezident přijal ve středu dne 19. října 2016 na Pražském hradě na jeho žádost Lubomíra Zaorálka, ministra zahraničních věcí.					
https://twitter.com/PREZIDENTmluvci/status/788778501973344256	Wed Oct 19 16:27:04 +0000 2016	RT @Radiozurnal1: „Reprezentuji názor pana prezidenta,“ ujistil posluchače @Radiozurnal1 @PREZIDENTmluvci: https://t.co/HAqH9uhyVL #ovcacek…					
https://twitter.com/PREZIDENTmluvci/status/788778208325996544	Wed Oct 19 16:25:54 +0000 2016	Ovčáčkovo brutální sólo v rádiu: Herman by měl zvážit odchod z vlády a ty lži českých novinářů... https://t.co/Zqbk2gbhuN	a	Daniel Herman, Média, Jiří Brady	media, daniel herman, kdu-csl, opozice, jiri brady		2
https://twitter.com/PREZIDENTmluvci/status/788754240130912256	Wed Oct 19 14:50:39 +0000 2016	Rozstřel s Hynkem Kmoníčkem. Ptejte se na volby v USA i jeho budoucnost: https://t.co/QSeiwjN9Pd					
https://twitter.com/PREZIDENTmluvci/status/788742027462766593	Wed Oct 19 14:02:08 +0000 2016	VLIVNÍ: Jsem na tebe hrdý! šeptal Ovčáček vypískanému Zemanovi - https://t.co/aAs09VIxlM					
https://twitter.com/PREZIDENTmluvci/status/788733151623405572	Wed Oct 19 13:26:51 +0000 2016	RT @Radiozurnal1: Po 17. h. bude na @Radiozurnal1 hostem @PREZIDENTmluvci Zeptáme se i, zda vyjadřuje zásadně pouze názory prezidenta repub…					
https://twitter.com/PREZIDENTmluvci/status/788679336790462465	Wed Oct 19 09:53:01 +0000 2016	Program pana prezidenta při příležitosti oslav státního svátku České republiky 28. října 2016, akreditace pro média: https://t.co/iELJqdiGI2					
https://twitter.com/PREZIDENTmluvci/status/788679040970391554	Wed Oct 19 09:51:50 +0000 2016	Dnes ve 22:50 na TV Barrandov pořad Vlivní s Alex Mynářovou potěší Pražskou kavárnu. Rád jsem se zúčastnil natáčení: https://t.co/i5r3TXyS79					
https://twitter.com/PREZIDENTmluvci/status/788664442762436608	Wed Oct 19 08:53:50 +0000 2016	Pan prezident přijme ve čtvrtek dne 20. října 2016 ve 14.00 hodin na Pražském hradě zástupce Rady seniorů ČR: https://t.co/IMxItmQMt4					
https://twitter.com/PREZIDENTmluvci/status/788427887720460289	Tue Oct 18 17:13:51 +0000 2016	Společné prohlášení nejvyšších ústavních činitelů České republiky: https://t.co/sVBYM2Il3M					
https://twitter.com/PREZIDENTmluvci/status/788398370104705024	Tue Oct 18 15:16:33 +0000 2016	RT @SlechtovaKarla: Dalsi den @UNHabitat3 zahajen. CR predseda cely den :) https://t.co/wm1nMBCNWN					
https://twitter.com/PREZIDENTmluvci/status/788375085312774148	Tue Oct 18 13:44:02 +0000 2016	Zeman pochybuje o smyslu Senátu, je pro povinnou volební účast: https://t.co/N1lKcv1kqN					
https://twitter.com/PREZIDENTmluvci/status/788374816239841280	Tue Oct 18 13:42:58 +0000 2016	Potřebuje 10miliónové Česko vůbec Senát? zamýšlí se Zeman: https://t.co/AqH11umLE1					
https://twitter.com/PREZIDENTmluvci/status/788374093552873472	Tue Oct 18 13:40:05 +0000 2016	Zeman to rozjel na ČT. Sekl své nepřátele a dal jim najevo svou nechuť: https://t.co/nWK6txOAOy	a	opozice	opozice		
https://twitter.com/PREZIDENTmluvci/status/788371283348221952	Tue Oct 18 13:28:55 +0000 2016	Zeman podpořil Babiše: Senát je pro naši malou zemi zbytečný, voliče nezajímá - https://t.co/avBkTrQ6Vx					
https://twitter.com/PREZIDENTmluvci/status/788370022888574978	Tue Oct 18 13:23:55 +0000 2016	Zeman se přidal k Babišovi. Zpochybnil nutnost existence Senátu: https://t.co/0ddguXKNK9					
https://twitter.com/PREZIDENTmluvci/status/788343624601837568	Tue Oct 18 11:39:01 +0000 2016	Další oranžový hejtman požaduje smír se Zemanem, Sobotka chce odstup. Na tahu je ČSSD, reaguje Hrad: https://t.co/dtrZNNsHn3					
https://twitter.com/PREZIDENTmluvci/status/788320783789592577	Tue Oct 18 10:08:15 +0000 2016	Herman přijal dalajlamu. Dal přednost slávě před zájmy Česka, zkritizoval ho Ovčáček: https://t.co/s9DD36Wd6k					
https://twitter.com/PREZIDENTmluvci/status/788296012167348224	Tue Oct 18 08:29:49 +0000 2016	RT @Blesk24: .@DanielDherman a další lidovci se sešli s #DalaiLama. @PREZIDENTmluvci: Dali přednost mediální slávě https://t.co/6MfWIjRK0u…					
https://twitter.com/PREZIDENTmluvci/status/788286033121185792	Tue Oct 18 07:50:10 +0000 2016	Národní fronta nepracujících už se šikuje. Zapomíná, že prezidenta republiky nevolí politické strany, ale občané: https://t.co/hcfnlqN5hz	x	Média	media, opozice		
https://twitter.com/PREZIDENTmluvci/status/788285776295522304	Tue Oct 18 07:49:09 +0000 2016	Ministr kultury D. Herman a spol. dali přednost mediální slávě před zájmy České republiky a jejích občanů.	x	Daniel Herman	media, daniel herman, kdu-csl, opozice		2
https://twitter.com/PREZIDENTmluvci/status/788262024165875713	Tue Oct 18 06:14:46 +0000 2016	ČSSD by neměla hledat mezi městskými tzv. elitami, ale mezi normálními lidmi. Vlevo dole. https://t.co/HsCU6VRNMF	x	ČSSD	cssd, vlada, opozice		2
https://twitter.com/PREZIDENTmluvci/status/788068958083674112	Mon Oct 17 17:27:35 +0000 2016	No totok! Média se tolik snaží a zlovolný lid je neposlouchá: https://t.co/gEXFdBXdbM	x	Média	media, echo24.cz		
https://twitter.com/PREZIDENTmluvci/status/788065272531910656	Mon Oct 17 17:12:57 +0000 2016	RT @helenasulcova1: Kdo může za zpoždění letadla? Ovčáček x Klíma Duel mluvčích @letovyprovoz @PREZIDENTmluvci Čas 8:55 na tomto odkazu htt…					
https://twitter.com/PREZIDENTmluvci/status/788055316713902085	Mon Oct 17 16:33:23 +0000 2016	RT @SlechtovaKarla: Ano! Prave me vsichni clenove OSN zvolili viceprezidentkou Habitatu3! Skvela prilezitost a prestiz pro CR!					
https://twitter.com/PREZIDENTmluvci/status/788026965206962176	Mon Oct 17 14:40:43 +0000 2016	Oceňuji výzvu gen. řed. ŘLP Jana Klase po neeskalování sporu a zdrženlivosti mediálních komentářů. Ano věcné debatě, ne mediální hysterii.	x	Řízení letového provozu, Jan Klas	rizeni letoveho provozu, jan kasl, media		
https://twitter.com/PREZIDENTmluvci/status/787994239766585345	Mon Oct 17 12:30:41 +0000 2016	Vzpomínka na Polsko. Uctění památky rodiny Ulmů vyvražděné za války za pomoc Židům. Foto: Andrzej Hrechorowicz/KPRP https://t.co/RRm9NqY2cQ					
https://twitter.com/PREZIDENTmluvci/status/787973948537438208	Mon Oct 17 11:10:03 +0000 2016	9#minutafera ukazuje, jak se budou chovat média, pokud se v březnu 2017 rozhodne pan prezident kandidovat.	x	Média	media, rizeni letoveho provozu, opozice		
https://twitter.com/PREZIDENTmluvci/status/787958408674734080	Mon Oct 17 10:08:18 +0000 2016	Pan premiér skrývá dle Aktuálně.cz své názory. Potajmu prý odkýval setkání dvou ministrů s dalajlámou i hlasování tří proti cestě na Rhodos.	x	Bohuslav Sobotka	bohuslav sobotka, cssd, vlada		
https://twitter.com/PREZIDENTmluvci/status/787945153877176320	Mon Oct 17 09:15:38 +0000 2016	Paní Ivana Zemanová včera navštívila koncert Mireille Mathieu - dámy, jejíž písně ji provázejí celým životem. https://t.co/oX9cCzqIKz					
https://twitter.com/PREZIDENTmluvci/status/787932658307305472	Mon Oct 17 08:25:59 +0000 2016	Levicovým myšlenkám a levicovým voličům se vzdaluje ten, kdo se rozhodl stát zeleným pirátem z velkého města. https://t.co/A0cdtWCqTB	x	Piráti, Zelení	pirati, strana zelenych, opozice		
https://twitter.com/PREZIDENTmluvci/status/787920006088646656	Mon Oct 17 07:35:42 +0000 2016	RT @Blesk24: „#Zeman se levici vzdaluje,“ odmítá @SlavekSobotka sblížení. @PREZIDENTmluvci : Schizofrenie @CSSD https://t.co/1a11mFIIZg @Bl…					
https://twitter.com/PREZIDENTmluvci/status/787899883508367360	Mon Oct 17 06:15:45 +0000 2016	Nejlepší odpovědí na prolhané Echo24.cz je zveřejnění videozáznamu OVTV z debaty v Uherském Brodě: https://t.co/plTZvZazzq	x	Média, Echo24	media, echo24.cz		2
https://twitter.com/PREZIDENTmluvci/status/787898975655460864	Mon Oct 17 06:12:08 +0000 2016	Lež už je běžným pracovním nástrojem českých novinářů. Žádné vyvolené na debaty s panem prezidentem nevybíráme. https://t.co/Q9TgTBdLLp	x	Média, Echo24	media, echo24.cz		
https://twitter.com/PREZIDENTmluvci/status/787887184678416384	Mon Oct 17 05:25:17 +0000 2016	ČSSD trpí schizofrenií. M. Chovanec vyzývá k návratu k Zemanovi, B. Sobotka se u takového návrhu takřka křižuje hrůzou. Kdo stranu vyléčí?	x	ČSSD, Sobotka	cssd, opozice, bohuslav sobotka, milan chovanec, vlada		2
https://twitter.com/PREZIDENTmluvci/status/787767412213030914	Sun Oct 16 21:29:21 +0000 2016	Prohlášení odborů ŘLP je mimořádně a hrubě neprofesionální, protože obviňuje ze lži bez předložení byť jednoho jediného důkazu.	x	Řízení letového provozu	rizeni letoveho provozu		2
https://twitter.com/PREZIDENTmluvci/status/787295464332853249	Sat Oct 15 14:14:00 +0000 2016	Prezidenti zemí V4 na summitu v Polsku podpořili výzvu pana prezidenta, aby RB OSN přijala rezoluci o boji proti mezinárodnímu terorismu.					
https://twitter.com/PREZIDENTmluvci/status/787258967369986048	Sat Oct 15 11:48:59 +0000 2016	Co mi to jen připomíná? https://t.co/2CtNPq1FFl	x	Média	media		
https://twitter.com/PREZIDENTmluvci/status/787257713214550016	Sat Oct 15 11:44:00 +0000 2016	Visegrádská čtyřka podle Zemana plní své poslání v EU: https://t.co/1UX2o204Ll					
https://twitter.com/PREZIDENTmluvci/status/787249168653901825	Sat Oct 15 11:10:02 +0000 2016	FB polského prezidenta A. Dudy, videozáznam TK po summitu V4. Právě tento FB byl inspirací pro vznik OVTV: https://t.co/37aUad5Ov6					
https://twitter.com/PREZIDENTmluvci/status/787245253896073216	Sat Oct 15 10:54:29 +0000 2016	Myslím si, že Evropská komise postupně ztrácí důvěru velké části evropských občanů, dodal pan prezident.					
https://twitter.com/PREZIDENTmluvci/status/787245188490100736	Sat Oct 15 10:54:13 +0000 2016	Pan prezident: Naprosto nesdílím názor, že by Visegrád byl sirotkem nebo otloukánkem uvnitř EU. Nedělejme ze sebe někoho, kdo se v EU hrbí.					
https://twitter.com/PREZIDENTmluvci/status/787242030644822016	Sat Oct 15 10:41:41 +0000 2016	TK po summitu V4 je vysílána živě na Facebooku polského prezidenta Andrzeje Dudy.					
https://twitter.com/PREZIDENTmluvci/status/787239030224191488	Sat Oct 15 10:29:45 +0000 2016	Pan prezident jednoznačně odmítl útoky na členy V4. Zastal se Maďarska, které kritizuje lucemburský ministr zahraničí.					
https://twitter.com/PREZIDENTmluvci/status/787238608218550272	Sat Oct 15 10:28:05 +0000 2016	Pan prezident poděkoval polskému prezidentovi Andrzeji Dudovi za podporu svého snu, vodního koridoru Dunaj-Odra.					
https://twitter.com/PREZIDENTmluvci/status/787238283269009409	Sat Oct 15 10:26:47 +0000 2016	V4 se osvědčila u sporu, který se týkal kvót. Názor V4 přejímají další země. EU můžeme inspirovat, uvedl pan prezident na TK po summitu V4.					
https://twitter.com/PREZIDENTmluvci/status/787203594198061056	Sat Oct 15 08:08:57 +0000 2016	Polsko, Rzeszów. Prezidenti zemí V4 na summitu diskutují o bezpečnosti trhu s plynem ve střední a východní Evropě. https://t.co/3Tn2YFKMG0					
https://twitter.com/PREZIDENTmluvci/status/787061888404299776	Fri Oct 14 22:45:51 +0000 2016	Tak kvůli jinému letadlu se prý odlet nezdržel. Vskutku? Podotýkám, že letadlo CAF001 nastartovalo motory v 10:34. https://t.co/ce9yVLAM0g	x	Řízení letového provozu	rizeni letoveho provozu		
https://twitter.com/PREZIDENTmluvci/status/787047958680313856	Fri Oct 14 21:50:30 +0000 2016	Momentka ze summitu prezidentů zemí V4 na zámku Łańcut. Foto: Andrzej Hrechorowicz/KPRP. https://t.co/Ned4w9zOHc					
https://twitter.com/PREZIDENTmluvci/status/787044513642582021	Fri Oct 14 21:36:49 +0000 2016	Polský prezident Andrzej Duda vítá pana prezidenta před zámkem Łańcut. Foto: Andrzej Hrechorowicz/KPRP. https://t.co/aVg5qZfvud					
https://twitter.com/PREZIDENTmluvci/status/787043779371012096	Fri Oct 14 21:33:54 +0000 2016	Polský a český prezident. Foto: Andrzej Hrechorowicz/KPRP. https://t.co/CDPZidpfcY					
https://twitter.com/PREZIDENTmluvci/status/787036567156260864	Fri Oct 14 21:05:14 +0000 2016	Neziskovým organizacím podle CVVM v září důvěřovalo 40 % lidí, zatímco negativně se k nim vyslovilo 48 % respondentů.	x	Neziskovky	neziskovky, opozice		
https://twitter.com/PREZIDENTmluvci/status/787036303581974529	Fri Oct 14 21:04:11 +0000 2016	CVVM, září: Rádiu věřilo 44 % lidí, televizi 34 a tisku 33 %. Celkem klesla v posledních 2 letech důvěryhodnost tradičních médií o cca 15 %.	x	Média	media, opozice		
https://twitter.com/PREZIDENTmluvci/status/787030381593853953	Fri Oct 14 20:40:39 +0000 2016	V4 nikdy neměla tak špatnou pověst, řekl Kiska. Jsme moudřejší, míní Zeman: https://t.co/addoqPj4Hh					
https://twitter.com/PREZIDENTmluvci/status/786994385531666432	Fri Oct 14 18:17:37 +0000 2016	https://t.co/ZWsevmSpmr					
https://twitter.com/PREZIDENTmluvci/status/786994027157680128	Fri Oct 14 18:16:12 +0000 2016	Prezidenti zemí V4 na závěr prvního dne summitu zavítali na zámku Łańcut na krátký koncert. https://t.co/UVT6Kd1a9P					
https://twitter.com/PREZIDENTmluvci/status/786964408111071232	Fri Oct 14 16:18:30 +0000 2016	Prezidenti V4 na summitu debatovali o identitě Evropy - o tradicích, hodnotách a kultuře. Diskuse byla velmi živá a otevřená.					
https://twitter.com/PREZIDENTmluvci/status/786961322713948160	Fri Oct 14 16:06:15 +0000 2016	Lidovky.cz potvrdily, že pan prezident dle plánu nastoupil do letadla do Blavy. Čekám omluvu médií za obviňování, že způsobil zpoždění.	x	Řízení letového provozu, média, Lidovky.cz	rizeni letoveho provozu, media, lidovky.cz, lidove noviny, mafra		
https://twitter.com/PREZIDENTmluvci/status/786952970046992384	Fri Oct 14 15:33:03 +0000 2016	V4 se ukázala jako politicky moudřejší a prozíravější, než byl zbytek EU, a to zejména u migrační krize, uvedl pan prezident v Polsku.					
https://twitter.com/PREZIDENTmluvci/status/786942899141378048	Fri Oct 14 14:53:02 +0000 2016	Žádné perné chvíle, jak píše Blesk.cz, vskutku neprožívám. Pozorně v Polsku sleduji, jakou ostudu si dělají čeští novináři při 9minutafera.	x	Řízení letového provozu, Média	blesk.cz, rizeni letoveho provozu, media		
https://twitter.com/PREZIDENTmluvci/status/786940545335693312	Fri Oct 14 14:43:41 +0000 2016	Tvrzení Řízení letového provozu versus realita. https://t.co/ZQcnAq6GTe	x	Řízení letového provozu	rizeni letoveho provozu, aktualne.cz, economia, media		
https://twitter.com/PREZIDENTmluvci/status/786940092111781888	Fri Oct 14 14:41:53 +0000 2016	Řízení letového provozu tvrdí, že se let do Bratislavy nezpozdil. Jak vysvětlí, že letadlo přistálo později, což potvrzuje Aktuálně.cz?	x	Řízení letového provozu	rizeni letoveho provozu, aktualne.cz, economia, media		
https://twitter.com/PREZIDENTmluvci/status/786938567599808512	Fri Oct 14 14:35:49 +0000 2016	Další dno české žurnalistiky. Zneužití státního pohřbu slovenského státníka k útokům na pana prezidenta. 9minutafera	x	Média	prazska kavarna, media, opozice		2
